UASG,Modalidade da Licitação,Número do Aviso da Licitação,Identificador da Licitação,Número Item Licitação,Tipo do Pregão,Situação do Aviso,Objeto,Código do Item no Catálogo,Informações Gerais,Número do Processo,Tipo de Recurso,Número de Itens na Licitação,Nome do Responsável,Função do Responsável,Data de Entrega do Edital,Endereço de Entrega do Edital,Data de Abertura da Proposta,Data de Entrega da Proposta,Data de Publicação,Itens da licitação > uri
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,124,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,125,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,126,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,127,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,128,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,129,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,130,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,131,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,132,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,133,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,134,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,135,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,136,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,137,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,138,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,139,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
120041: 0042-HOSPITAL DE AERONAUTICA DOS AFONSOS/RJ,5: PREGÃO                                            ,00001/2010,12004105000012010,140,Eletrônico,Publicado,Pregão Eletrônico Pregão Eletrônico para formalização de registro de preços do tipo menor preço por item para aquisição de dietas enterais e parenterais.,137090,O edital completo encontrase disponível no site www.comprasnet.gov.br.,67433000097201011,Nacional,158,ROBERTO DE ALMEIDA TEIXEIRA CEL MED                                                           ,Ordenador de Despesas                                                                         ,19/04/2010 09:00,"Av. Mal. Fontenelle, 1628 - Campo dos Afonsos/RJ",04/05/2010 10:00,19/04/2010 09:00,19/04/2010,
